Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2024-10-30,1107.187407494917,1172.7973472974816,1004.088187037864,1120.5083638542478,1122.7032931340812,1217.0513631567928,1152.5596707460204,1054.107748815158,1025.7466587925098,942.899237658531,1353.5575981692132,955.9405896270439,1013.3732136624509,890.3307546178564,978.5060863042123,1082.0761192603884
2024-11-06,1089.6449459894989,1148.1796966124066,923.9129217703611,1128.8013974181818,1110.8090280284816,1170.8268531092226,1148.6602109747841,1053.13503581298,1024.0587811276393,943.7461760500025,1297.4157055938776,973.3562968988618,1010.2816288925219,889.293587463371,980.381447276728,1053.5979826900223
2024-11-13,1056.9453217442376,1100.4156245176441,909.4599444282929,1151.9286425005619,1111.5012000601505,1170.8456348807701,1158.5205209889903,1044.9081379177883,1035.3356918325953,943.5480566631275,1263.5241843663296,972.541818242548,1072.94907859406,890.6476086009712,1067.6791958808692,1141.1927305115796
2024-11-20,1022.734547452374,1094.3317460009146,954.4250554783957,1161.8334693511945,1114.2354821655638,1198.91162696451,1168.3780421257168,1053.6990523631764,1046.3165112871568,944.0363370196745,1248.1788429395035,964.0209971421433,1074.7645697611638,890.5431664163476,1035.0624573380353,1070.91528928188
2024-11-27,1028.8746163352243,1132.105499417522,1036.6391559039855,1169.5071105724785,1125.0721585759215,1216.557997745867,1188.5391437957653,1070.084008154558,1057.4687300254504,945.8910960989994,1269.5790297056737,974.740031337328,1080.048623098748,894.59097374449,1059.416839577342,1157.4369329089675
2024-12-04,1018.4675431257485,1110.5882623677026,1100.0432739017133,1154.7548287817858,1103.7508342895412,1187.3348675911197,1146.3202204399015,1052.8274122060136,1054.8813622586558,947.696090040216,1271.9261142687876,968.5728543407023,1110.5597396918167,897.4501161752437,1062.6367309744144,1151.2397635042867
2024-12-11,1044.2240185582064,1151.1591708320127,1069.0614121131412,1145.222903581023,1090.1603907441283,1168.1954249389166,1128.550487841134,1040.2394821403286,1046.2536128819604,948.4197667682043,1159.6452081450127,962.7858609903224,1082.3169220966126,900.5148974445847,1075.5763557652756,1216.874271168524
2024-12-18,1009.5744485996177,1117.2246939462918,1014.5521463054758,1103.769297994957,1056.9923936362943,1132.4301148023778,1108.8144555752624,1027.9538946551481,1045.3292137839942,946.0283703587521,1154.0595575018915,950.2938868412054,1053.2402372680679,893.4640056147617,1044.9076099543547,1184.2282356429398
2024-12-25,1050.3341282949232,1117.958729076676,1033.816372157985,1115.1178202163119,1064.9148846344367,1155.277716208925,1120.1874263839295,1038.0887506718243,1056.3767985451111,948.4060293974062,1156.916226399933,957.9129687450139,1064.7096874029205,898.1669445132069,1046.0264818861215,1220.9805329282399
2025-01-01,1046.8847103294825,1092.9314398982262,1007.5758223351542,1115.4921861486098,1063.0068238045599,1145.473188821145,1116.055765112311,1033.974793143806,1051.2094894304469,949.3143950753463,1145.4513413025134,953.5041927147427,1045.6303566465615,900.5666859002399,1036.0334398904126,1196.24760078077
2025-01-08,1035.5388603179813,1092.6470449015176,1026.7724996454065,1108.2302823093914,1066.0356126116392,1136.3359268154911,1119.0603504148935,1035.3151603173067,1046.2077772875227,949.6453282223555,1188.431644527103,951.1895963850636,1078.6403280943214,901.1236775158585,1040.7563631542932,1228.7872498013967
2025-01-15,1028.1164625960519,1104.4273207741546,1016.0756763179511,1116.6835491990826,1063.0136395822703,1125.5209021729981,1125.6368884077322,1030.8555114207204,1053.4487813119722,950.4992388278773,1209.9663225269019,955.2432183414307,1090.6949771327836,903.8002535558843,1032.2595147035909,1221.0693393758336
2025-01-22,1057.9396605612496,1166.766250881878,1045.587614970883,1128.459830342852,1062.4984879011868,1119.093608235829,1138.391523600033,1037.7875732162659,1059.7183831881828,951.1705165706991,1217.899167308382,956.6587079199519,1093.2741483034497,903.2308347895922,1037.278760846612,1176.9910392502259
2025-01-29,1135.934885808797,1187.4492909790938,1003.6277975584118,1132.3854192054782,1063.3462756230294,1140.123743153309,1143.2809533583236,1045.063456502997,1059.033605533225,952.5065244000307,1207.4053302841703,960.9549333191054,1148.6205027142523,907.7322448578501,1055.7791317839412,1171.3776162707418
2025-02-05,1158.7500454229428,1183.5544283331287,1039.686362077567,1153.1345200503476,1069.428520491657,1124.1083526188604,1163.977338535798,1057.0129468269581,1059.6873993649438,953.1110124649249,1188.7473891677475,958.9646858713644,1280.4929753221309,910.5894873565858,1071.00698856808,1187.7979585113999
2025-02-12,1298.4922340280332,1171.7185078271891,1105.512243668789,1167.0944557070993,1081.8872323916128,1122.536610537853,1171.1079803052892,1066.8982509360237,1062.0856504217302,953.754872745537,1339.259930725084,949.2801777212333,1303.086721363799,909.2679009623415,1067.9791225891227,1170.3183901019802
2025-02-19,1361.3726150628042,1173.3112096054674,1301.0026227259395,1178.1774275140435,1081.7080756167636,1120.4188965739334,1180.38422330836,1050.7206725659526,1060.113309122108,960.4974242891532,1363.0131885928786,949.4113839290657,1306.0621134671885,913.2345563745699,1091.6272739347269,1227.0680765681443
